Frequency (Hz)	Level (dB)
10496.427155	-144.036087
10496.763611	-147.953766
10497.100067	-144.449615
10497.436523	-144.292938
10497.772980	-142.883057
10498.109436	-141.824844
10498.445892	-143.355270
10498.782349	-145.245560
10499.118805	-144.311523
10499.455261	-143.929352
10499.791718	-143.115982
10500.128174	-144.601883
10500.464630	-146.440735
10500.801086	-145.002228
10501.137543	-143.252548
10501.473999	-143.763107
10501.810455	-147.241638
10502.146912	-144.694046
10502.483368	-146.017212
10502.819824	-146.938354
10503.156281	-143.561279
10503.492737	-143.804611
10503.829193	-142.174210
10504.165649	-149.632614
10504.502106	-147.315353
10504.838562	-145.691132
10505.175018	-141.848099
10505.511475	-141.066177
10505.847931	-143.475418
10506.184387	-144.490921
10506.520844	-150.244690
10506.857300	-146.661072
10507.193756	-142.517014
10507.530212	-143.746765
10507.866669	-150.240906
10508.203125	-145.731476
10508.539581	-142.968521
10508.876038	-146.523682
10509.212494	-152.758133
10509.548950	-146.160767
10509.885406	-149.040283
10510.221863	-144.149246
10510.558319	-143.848297
10510.894775	-145.635864
10511.231232	-144.811172
10511.567688	-143.857132
10511.904144	-144.375015
10512.240601	-144.613098
10512.577057	-142.922791
10512.913513	-142.209335
10513.249969	-141.972305
10513.586426	-142.824783
10513.922882	-143.752365
10514.259338	-147.328979
10514.595795	-145.465744
10514.932251	-146.141342
10515.268707	-143.367111
10515.605164	-142.721146
10515.941620	-144.991562
10516.278076	-145.193588
10516.614532	-142.975998
10516.950989	-144.686050
10517.287445	-144.001053
10517.623901	-146.239273
10517.960358	-148.441666
10518.296814	-145.635605
10518.633270	-143.862411
10518.969727	-143.221756
10519.306183	-144.914291
10519.642639	-144.111359
10519.979095	-141.878998
10520.315552	-142.607635
10520.652008	-145.968506
10520.988464	-147.133667
10521.324921	-149.465897
10521.661377	-145.865845
10521.997833	-145.744141
10522.334290	-142.938904
10522.670746	-145.108322
10523.007202	-147.717636
10523.343658	-147.690323
10523.680115	-147.999634
10524.016571	-148.060471
10524.353027	-144.694016
10524.689484	-144.669174
10525.025940	-144.164383
10525.362396	-146.012085
10525.698853	-149.371719
10526.035309	-144.146561
10526.371765	-143.134064
10526.708221	-143.858017
10527.044678	-144.300430
10527.381134	-147.606384
10527.717590	-147.832199
10528.054047	-147.827576
10528.390503	-146.051132
10528.726959	-151.549850
10529.063416	-149.096802
10529.399872	-145.838226
10529.736328	-145.344467
10530.072784	-145.413773
10530.409241	-150.003189
10530.745697	-150.427200
10531.082153	-145.616425
10531.418610	-141.737579
10531.755066	-143.820175
10532.091522	-142.489792
10532.427979	-142.617371
10532.764435	-144.624084
10533.100891	-149.452133
10533.437347	-144.214981
10533.773804	-147.793503
10534.110260	-142.675156
10534.446716	-139.650497
10534.783173	-141.049866
10535.119629	-142.880722
10535.456085	-141.642639
10535.792542	-143.130066
10536.128998	-138.931656
10536.465454	-140.297562
10536.801910	-143.865875
10537.138367	-145.004089
10537.474823	-148.906326
10537.811279	-143.576294
10538.147736	-144.926300
10538.484192	-142.982941
10538.820648	-144.768356
10539.157104	-150.483307
10539.493561	-148.766373
10539.830017	-146.286575
10540.166473	-145.438568
10540.502930	-145.207214
10540.839386	-145.838318
10541.175842	-144.011276
10541.512299	-143.227997
10541.848755	-143.662552
10542.185211	-145.046753
10542.521667	-145.078552
10542.858124	-140.687317
10543.194580	-142.009689
10543.531036	-141.833664
10543.867493	-141.380371
10544.203949	-143.740295
10544.540405	-143.188507
10544.876862	-146.685684
10545.213318	-145.907883
10545.549774	-146.102692
10545.886230	-144.207245
10546.222687	-143.968979
10546.559143	-146.005035
10546.895599	-143.785461
10547.232056	-141.769562
10547.568512	-145.657471
10547.904968	-144.923920
10548.241425	-144.044083
10548.577881	-143.551849
10548.914337	-143.469620
10549.250793	-143.573853
10549.587250	-145.750702
10549.923706	-143.322220
10550.260162	-142.410156
10550.596619	-146.185379
10550.933075	-150.407898
10551.269531	-145.078552
10551.605988	-141.486328
10551.942444	-142.508484
10552.278900	-144.152344
10552.615356	-141.914871
10552.951813	-144.084183
10553.288269	-147.845398
10553.624725	-145.422165
10553.961182	-143.830124
10554.297638	-141.797150
10554.634094	-143.070175
10554.970551	-142.562637
10555.307007	-144.158890
10555.643463	-143.138824
10555.979919	-142.924026
10556.316376	-145.127563
10556.652832	-143.462311
10556.989288	-144.026413
10557.325745	-149.804337
10557.662201	-148.098587
10557.998657	-146.183884
10558.335114	-144.526443
10558.671570	-144.218063
10559.008026	-142.589249
10559.344482	-144.951248
10559.680939	-145.968765
10560.017395	-143.783676
10560.353851	-144.581131
10560.690308	-146.186584
10561.026764	-146.492599
10561.363220	-146.809906
10561.699677	-145.693237
10562.036133	-144.227005
10562.372589	-144.834167
10562.709045	-145.866165
10563.045502	-144.309174
10563.381958	-140.395813
10563.718414	-142.188293
10564.054871	-144.001038
10564.391327	-148.417938
10564.727783	-146.971191
10565.064240	-143.865311
10565.400696	-145.326584
10565.737152	-145.820755
10566.073608	-147.399033
10566.410065	-145.812393
10566.746521	-144.493896
10567.082977	-142.348099
10567.419434	-145.350357
10567.755890	-147.319107
10568.092346	-144.325943
10568.428802	-143.306442
10568.765259	-141.983887
10569.101715	-142.374420
10569.438171	-144.896255
10569.774628	-149.993576
10570.111084	-146.262283
10570.447540	-143.745758
10570.783997	-147.203369
10571.120453	-150.726395
10571.456909	-147.380997
10571.793365	-145.651749
10572.129822	-145.197495
10572.466278	-144.662430
10572.802734	-144.810074
10573.139191	-148.332474
10573.475647	-145.156342
10573.812103	-144.240433
10574.148560	-143.276016
10574.485016	-144.024429
10574.821472	-147.228195
10575.157928	-146.583389
10575.494385	-143.308075
10575.830841	-141.368179
10576.167297	-140.406387
10576.503754	-140.317184
10576.840210	-142.712433
10577.176666	-146.819244
10577.513123	-144.317520
10577.849579	-145.670532
10578.186035	-143.982895
10578.522491	-143.668625
10578.858948	-146.242493
10579.195404	-144.494583
10579.531860	-144.426453
10579.868317	-144.950256
10580.204773	-145.588425
10580.541229	-145.016846
10580.877686	-143.110519
10581.214142	-146.047012
10581.550598	-145.175980
10581.887054	-143.346558
10582.223511	-143.363159
10582.559967	-144.049805
10582.896423	-144.747162
10583.232880	-141.292419
10583.569336	-145.841507
10583.905792	-149.011322
10584.242249	-144.419189
10584.578705	-144.503220
10584.915161	-145.093140
10585.251617	-143.721130
10585.588074	-145.253586
10585.924530	-146.678986
10586.260986	-147.591354
10586.597443	-145.142395
10586.933899	-140.016708
10587.270355	-141.813446
10587.606812	-144.327896
10587.943268	-146.278656
10588.279724	-143.876602
10588.616180	-143.162369
10588.952637	-149.109604
10589.289093	-146.032547
10589.625549	-144.504730
10589.962006	-143.798203
10590.298462	-143.926056
10590.634918	-145.635513
10590.971375	-146.303101
10591.307831	-146.752380
10591.644287	-145.985214
10591.980743	-144.401855
10592.317200	-146.456329
10592.653656	-144.479782
10592.990112	-141.262115
10593.326569	-141.036392
10593.663025	-141.825241
10593.999481	-144.738068
10594.335938	-143.364853
10594.672394	-141.606140
10595.008850	-142.324478
10595.345306	-147.981323
10595.681763	-146.759735
10596.018219	-148.185623
10596.354675	-145.122162
10596.691132	-145.904388
10597.027588	-145.196655
10597.364044	-142.648056
10597.700500	-144.348816
10598.036957	-143.644119
10598.373413	-148.387970
10598.709869	-145.111938
10599.046326	-147.398636
10599.382782	-145.829285
10599.719238	-141.847763
10600.055695	-144.452515
10600.392151	-142.468597
10600.728607	-140.838547
10601.065063	-143.029205
10601.401520	-145.175934
10601.737976	-144.072418
10602.074432	-142.092758
10602.410889	-144.516647
10602.747345	-145.850800
10603.083801	-143.563828
10603.420258	-141.555313
10603.756714	-143.259308
10604.093170	-143.120453
10604.429626	-142.495148
10604.766083	-143.805969
10605.102539	-141.983398
10605.438995	-140.905121
10605.775452	-142.964813
10606.111908	-140.182068
10606.448364	-141.675064
10606.784821	-144.794586
10607.121277	-144.494125
10607.457733	-143.952133
10607.794189	-142.833923
10608.130646	-145.176758
10608.467102	-146.091705
10608.803558	-145.063690
10609.140015	-144.460922
10609.476471	-145.159607
10609.812927	-149.281998
10610.149384	-147.800644
10610.485840	-143.810410
10610.822296	-142.054398
10611.158752	-143.792770
10611.495209	-146.847565
10611.831665	-141.720184
10612.168121	-141.116684
10612.504578	-144.311020
10612.841034	-143.857590
10613.177490	-142.414429
10613.513947	-147.368042
10613.850403	-145.929153
10614.186859	-141.488434
10614.523315	-141.531570
10614.859772	-144.423950
10615.196228	-143.582489
10615.532684	-143.539459
10615.869141	-144.559891
10616.205597	-145.379196
10616.542053	-145.568909
10616.878510	-144.028732
10617.214966	-147.279343
10617.551422	-150.799744
10617.887878	-152.405960
10618.224335	-144.894012
10618.560791	-142.373291
10618.897247	-142.864456
10619.233704	-143.594879
10619.570160	-142.053864
10619.906616	-148.841766
10620.243073	-146.658279
10620.579529	-142.108292
10620.915985	-142.652603
10621.252441	-145.764175
10621.588898	-144.220871
10621.925354	-145.164032
10622.261810	-144.802429
10622.598267	-141.827164
10622.934723	-144.391068
10623.271179	-150.036011
10623.607635	-145.859818
10623.944092	-144.571686
10624.280548	-143.041977
10624.617004	-142.082016
10624.953461	-142.647018
10625.289917	-147.127411
10625.626373	-144.436859
10625.962830	-146.870621
10626.299286	-143.078461
10626.635742	-144.689682
10626.972198	-145.126755
10627.308655	-142.332092
10627.645111	-144.059418
10627.981567	-143.271027
10628.318024	-142.952911
10628.654480	-145.172577
10628.990936	-143.207611
10629.327393	-144.952850
10629.663849	-150.956268
10630.000305	-145.775406
10630.336761	-142.714752
10630.673218	-144.232513
10631.009674	-144.327026
10631.346130	-142.142990
10631.682587	-141.714355
10632.019043	-140.965942
10632.355499	-143.482208
10632.691956	-146.852493
10633.028412	-147.802368
10633.364868	-147.243057
10633.701324	-149.060135
10634.037781	-142.302521
10634.374237	-144.402664
10634.710693	-147.961121
10635.047150	-144.628387
10635.383606	-144.790939
10635.720062	-142.555710
10636.056519	-142.637894
10636.392975	-145.347687
10636.729431	-147.073318
10637.065887	-145.558487
10637.402344	-145.572525
10637.738800	-143.799683
10638.075256	-142.846085
10638.411713	-145.927200
10638.748169	-145.152771
10639.084625	-143.837143
10639.421082	-145.663696
10639.757538	-142.554443
10640.093994	-140.680206
10640.430450	-143.606628
10640.766907	-145.499924
10641.103363	-149.602829
10641.439819	-147.064667
10641.776276	-146.277313
10642.112732	-148.075027
10642.449188	-147.500244
10642.785645	-148.960464
10643.122101	-149.196167
10643.458557	-148.364624
10643.795013	-146.790741
10644.131470	-143.801208
10644.467926	-143.510422
10644.804382	-144.030319
10645.140839	-145.075882
10645.477295	-143.334396
10645.813751	-142.640533
10646.150208	-143.223907
10646.486664	-144.371719
10646.823120	-144.913040
10647.159576	-145.884903
10647.496033	-144.890564
10647.832489	-143.879715
10648.168945	-143.846237
10648.505402	-144.868240
10648.841858	-147.125015
10649.178314	-147.761566
10649.514771	-147.528168
10649.851227	-146.053741
10650.187683	-146.937592
10650.524139	-143.293900
10650.860596	-140.950699
10651.197052	-139.596024
10651.533508	-143.059937
10651.869965	-148.311234
10652.206421	-150.467148
10652.542877	-147.894287
10652.879333	-144.677673
10653.215790	-142.870224
10653.552246	-141.324249
10653.888702	-142.395187
10654.225159	-140.823944
10654.561615	-142.928925
10654.898071	-147.736801
10655.234528	-144.165771
10655.570984	-144.799515
10655.907440	-143.923965
10656.243896	-145.089310
10656.580353	-147.130096
10656.916809	-144.781464
10657.253265	-147.034668
10657.589722	-143.642044
10657.926178	-142.264435
10658.262634	-145.215057
10658.599091	-143.885437
10658.935547	-146.384323
10659.272003	-147.205963
10659.608459	-141.913986
10659.944916	-143.481918
10660.281372	-148.123566
10660.617828	-145.797028
10660.954285	-143.347885
10661.290741	-142.107529
10661.627197	-142.041519
10661.963654	-144.730988
10662.300110	-142.580261
10662.636566	-143.345535
10662.973022	-145.490219
10663.309479	-145.356339
10663.645935	-146.303833
10663.982391	-148.341339
10664.318848	-147.051971
10664.655304	-145.270126
10664.991760	-142.180862
10665.328217	-144.319748
10665.664673	-145.559036
10666.001129	-144.116684
10666.337585	-148.227295
10666.674042	-146.112640
10667.010498	-143.622223
10667.346954	-145.623215
10667.683411	-145.287613
10668.019867	-140.709457
10668.356323	-140.893066
10668.692780	-145.274551
10669.029236	-144.256241
10669.365692	-146.639648
10669.702148	-148.341370
10670.038605	-148.827621
10670.375061	-145.938766
10670.711517	-147.208862
10671.047974	-145.971817
10671.384430	-145.434372
10671.720886	-145.479019
10672.057343	-144.759766
10672.393799	-147.524216
10672.730255	-147.495361
10673.066711	-147.738190
10673.403168	-146.151932
10673.739624	-143.747925
10674.076080	-148.721878
10674.412537	-148.826843
10674.748993	-148.254028
10675.085449	-148.767517
10675.421906	-146.126572
10675.758362	-144.377640
10676.094818	-144.409851
10676.431274	-143.235168
10676.767731	-143.182831
10677.104187	-142.168640
10677.440643	-142.375473
10677.777100	-145.900589
10678.113556	-145.125519
10678.450012	-148.717239
10678.786469	-144.470947
10679.122925	-144.387009
10679.459381	-144.387756
10679.795837	-143.527039
10680.132294	-143.406265
10680.468750	-143.809723
10680.805206	-144.076416
10681.141663	-141.254547
10681.478119	-140.970978
10681.814575	-142.751801
10682.151031	-146.450378
10682.487488	-144.947342
10682.823944	-145.233795
10683.160400	-149.173050
10683.496857	-145.768875
10683.833313	-144.739594
10684.169769	-145.071854
10684.506226	-147.663010
10684.842682	-146.041443
10685.179138	-146.761597
10685.515594	-146.430084
10685.852051	-148.377731
10686.188507	-146.224380
10686.524963	-145.404327
10686.861420	-151.877701
10687.197876	-151.388901
10687.534332	-146.885513
10687.870789	-146.694778
10688.207245	-149.739319
10688.543701	-150.834412
10688.880157	-146.657028
10689.216614	-143.257446
10689.553070	-147.405228
10689.889526	-140.225174
10690.225983	-138.302414
10690.562439	-144.678589
10690.898895	-147.054550
10691.235352	-143.760925
10691.571808	-145.220581
10691.908264	-144.941589
10692.244720	-144.622772
10692.581177	-145.706757
10692.917633	-143.119858
10693.254089	-144.528351
10693.590546	-145.702103
10693.927002	-148.821320
10694.263458	-148.903702
10694.599915	-147.626266
10694.936371	-144.598877
10695.272827	-145.211349
10695.609283	-142.913727
10695.945740	-144.869690
10696.282196	-146.039871
10696.618652	-142.073746
10696.955109	-142.218857
10697.291565	-144.105270
10697.628021	-143.603928
10697.964478	-145.046478
10698.300934	-144.558014
10698.637390	-144.779449
10698.973846	-145.901199
10699.310303	-143.730042
10699.646759	-143.988113
10699.983215	-144.063889
10700.319672	-142.732040
10700.656128	-144.904800
10700.992584	-145.742416
10701.329041	-145.786270
10701.665497	-146.181900
10702.001953	-143.108826
10702.338409	-142.011276
10702.674866	-141.624924
10703.011322	-143.213791
10703.347778	-145.824203
10703.684235	-145.306763
10704.020691	-145.305283
10704.357147	-145.305008
10704.693604	-144.909439
10705.030060	-144.412857
10705.366516	-146.281326
10705.702972	-144.000717
10706.039429	-146.444519
10706.375885	-145.630844
10706.712341	-143.534393
10707.048798	-145.528046
10707.385254	-152.018448
10707.721710	-148.454086
10708.058167	-145.142120
10708.394623	-145.655060
10708.731079	-145.854782
10709.067535	-143.542831
10709.403992	-149.758423
10709.740448	-151.615662
